episode,total_reward,hit_rate_pct,prefetch_accuracy_pct,total_prefetches,useful_prefetches,avg_measured_latency_ms,avg_baseline_latency_ms,total_measured_latency_ms,total_baseline_latency_ms,latency_reduction_pct,avg_ttft_ms,median_ttft_ms,p95_ttft_ms,tier_L1,tier_L2,tier_L3,tier_MISS,tier_L1_pct,tier_L2_pct,tier_L3_pct,tier_MISS_pct,latency_L1_ms,latency_L2_ms,latency_L3_ms,latency_MISS_ms
554,15.78506012588942,85.75,0.0,10,0,31.261,31.01,1563.039,1550.5,-0.81,1.201,0.074,4.826,343,0,0,57,85.8,0.0,0.0,14.2,17.2,0.0,0.0,1516.2
555,15.559507047912941,85.75,0.0,11,0,31.334,31.01,1566.718,1550.5,-1.05,1.275,0.076,3.252,343,0,0,57,85.8,0.0,0.0,14.2,17.294,0.0,0.0,1516.2
556,14.623508288251552,85.75,0.0,13,0,31.544,31.01,1577.191,1550.5,-1.72,1.477,0.083,5.418,343,0,0,57,85.8,0.0,0.0,14.2,17.968,0.0,0.0,1516.2
557,14.501706538546474,85.75,0.0,12,0,31.543,31.01,1577.142,1550.5,-1.72,1.473,0.083,4.18,343,0,0,57,85.8,0.0,0.0,14.2,18.221,0.0,0.0,1516.2
558,16.45407586448175,85.75,0.0,7,0,31.067,31.01,1553.372,1550.5,-0.19,1.012,0.075,4.592,343,0,0,57,85.8,0.0,0.0,14.2,16.926,0.0,0.0,1516.2
559,16.037517963598386,85.75,0.0,11,0,31.31,31.01,1565.498,1550.5,-0.97,1.258,0.068,4.63,343,0,0,57,85.8,0.0,0.0,14.2,16.816,0.0,0.0,1516.2
560,15.924927547282183,85.75,0.0,12,0,31.374,31.01,1568.717,1550.5,-1.17,1.322,0.07,5.987,343,0,0,57,85.8,0.0,0.0,14.2,16.798,0.0,0.0,1516.2
561,16.359955968533654,85.75,0.0,7,0,31.072,31.01,1553.59,1550.5,-0.2,1.016,0.075,3.06,343,0,0,57,85.8,0.0,0.0,14.2,17.02,0.0,0.0,1516.2
562,16.650290004059684,85.75,0.0,7,0,31.063,31.01,1553.174,1550.5,-0.17,1.011,0.071,4.575,343,0,0,57,85.8,0.0,0.0,14.2,16.73,0.0,0.0,1516.2
563,15.738474330474938,85.75,0.0,13,0,31.419,31.01,1570.949,1550.5,-1.32,1.366,0.069,5.943,343,0,0,57,85.8,0.0,0.0,14.2,16.853,0.0,0.0,1516.2
564,16.976974534498126,85.75,0.0,5,0,30.945,31.01,1547.229,1550.5,0.21,0.893,0.071,3.029,343,0,0,57,85.8,0.0,0.0,14.2,16.666,0.0,0.0,1516.2
565,16.22535228812804,85.75,0.0,10,0,31.236,31.01,1561.812,1550.5,-0.73,1.184,0.066,4.555,343,0,0,57,85.8,0.0,0.0,14.2,16.76,0.0,0.0,1516.2
566,16.793293399334225,85.75,0.0,6,0,31.004,31.01,1550.215,1550.5,0.02,0.951,0.07,3.008,343,0,0,57,85.8,0.0,0.0,14.2,16.718,0.0,0.0,1516.2
567,16.00297480185227,85.75,0.0,11,0,31.3,31.01,1564.989,1550.5,-0.93,1.246,0.07,4.616,343,0,0,57,85.8,0.0,0.0,14.2,16.851,0.0,0.0,1516.2
568,15.470527201519404,85.75,0.0,14,0,31.469,31.01,1573.452,1550.5,-1.48,1.415,0.07,3.015,343,0,0,57,85.8,0.0,0.0,14.2,16.989,0.0,0.0,1516.2
569,16.053732973562457,85.75,0.0,11,0,31.295,31.01,1564.775,1550.5,-0.92,1.243,0.069,5.817,343,0,0,57,85.8,0.0,0.0,14.2,16.8,0.0,0.0,1516.2
570,16.450691678428772,85.75,0.0,8,0,31.121,31.01,1556.031,1550.5,-0.36,1.067,0.066,2.997,343,0,0,57,85.8,0.0,0.0,14.2,16.798,0.0,0.0,1516.2
571,16.196479876626032,85.75,0.0,8,0,31.127,31.01,1556.329,1550.5,-0.38,1.07,0.07,3.008,343,0,0,57,85.8,0.0,0.0,14.2,17.052,0.0,0.0,1516.2
572,16.09630681345416,85.75,0.0,11,0,31.291,31.01,1564.548,1550.5,-0.91,1.238,0.066,3.011,343,0,0,57,85.8,0.0,0.0,14.2,16.758,0.0,0.0,1516.2
573,15.510726743723062,85.75,0.0,15,0,31.522,31.01,1576.105,1550.5,-1.65,1.47,0.07,5.809,343,0,0,57,85.8,0.0,0.0,14.2,16.817,0.0,0.0,1516.2
574,16.443238376470553,85.75,0.0,6,0,31.032,31.01,1551.592,1550.5,-0.07,0.977,0.079,3.194,343,0,0,57,85.8,0.0,0.0,14.2,17.068,0.0,0.0,1516.2
575,15.715700226390897,85.75,0.0,10,0,31.295,31.01,1564.747,1550.5,-0.92,1.238,0.079,3.402,343,0,0,57,85.8,0.0,0.0,14.2,17.27,0.0,0.0,1516.2
576,16.05693601737467,85.75,0.0,10,0,31.27,31.01,1563.476,1550.5,-0.84,1.216,0.077,4.833,343,0,0,57,85.8,0.0,0.0,14.2,16.928,0.0,0.0,1516.2
577,16.446422553954395,85.75,0.0,8,0,31.146,31.01,1557.303,1550.5,-0.44,1.093,0.069,3.168,343,0,0,57,85.8,0.0,0.0,14.2,16.802,0.0,0.0,1516.2
578,16.315261158046734,85.75,0.0,9,0,31.206,31.01,1560.294,1550.5,-0.63,1.153,0.07,4.806,343,0,0,57,85.8,0.0,0.0,14.2,16.802,0.0,0.0,1516.2
579,17.296738115846296,85.75,0.0,3,0,30.839,31.01,1541.946,1550.5,0.55,0.787,0.069,1.824,343,0,0,57,85.8,0.0,0.0,14.2,16.609,0.0,0.0,1516.2
580,16.32768855185942,85.75,0.0,9,0,31.177,31.01,1558.856,1550.5,-0.54,1.125,0.071,3.019,343,0,0,57,85.8,0.0,0.0,14.2,16.789,0.0,0.0,1516.2
581,15.476131209480892,85.75,0.0,13,0,31.412,31.01,1570.584,1550.5,-1.3,1.355,0.072,5.838,343,0,0,57,85.8,0.0,0.0,14.2,17.115,0.0,0.0,1516.2
582,17.160445772836773,85.75,0.0,4,0,30.892,31.01,1544.601,1550.5,0.38,0.84,0.068,2.992,343,0,0,57,85.8,0.0,0.0,14.2,16.614,0.0,0.0,1516.2
583,15.49354849868113,85.75,0.0,13,0,31.438,31.01,1571.897,1550.5,-1.38,1.383,0.074,3.215,343,0,0,57,85.8,0.0,0.0,14.2,17.098,0.0,0.0,1516.2
584,15.488169288093495,85.75,0.0,6,0,31.104,31.01,1555.212,1550.5,-0.3,1.035,0.084,3.696,343,0,0,57,85.8,0.0,0.0,14.2,18.023,0.0,0.0,1516.2
585,16.58108802194522,85.75,0.0,7,0,31.086,31.01,1554.31,1550.5,-0.25,1.032,0.069,3.183,343,0,0,57,85.8,0.0,0.0,14.2,16.799,0.0,0.0,1516.2
586,15.80947746103858,85.75,0.0,9,0,31.26,31.01,1562.977,1550.5,-0.8,1.2,0.067,6.635,343,0,0,57,85.8,0.0,0.0,14.2,17.307,0.0,0.0,1516.2
587,15.821183065150874,85.75,0.0,7,0,31.085,31.01,1554.227,1550.5,-0.24,1.019,0.074,3.121,343,0,0,57,85.8,0.0,0.0,14.2,17.559,0.0,0.0,1516.2
588,16.174469871706187,85.75,0.0,4,0,30.95,31.01,1547.492,1550.5,0.19,0.886,0.078,3.562,343,0,0,57,85.8,0.0,0.0,14.2,17.6,0.0,0.0,1516.2
589,15.166725091963132,85.75,0.0,14,0,31.536,31.01,1576.777,1550.5,-1.69,1.478,0.077,5.834,343,0,0,57,85.8,0.0,0.0,14.2,17.293,0.0,0.0,1516.2
590,15.325771530173256,85.75,0.0,16,0,31.586,31.01,1579.313,1550.5,-1.86,1.534,0.067,5.984,343,0,0,57,85.8,0.0,0.0,14.2,16.871,0.0,0.0,1516.2
591,16.442776811623958,85.75,0.0,7,0,31.066,31.01,1553.285,1550.5,-0.18,1.01,0.073,3.013,343,0,0,57,85.8,0.0,0.0,14.2,16.937,0.0,0.0,1516.2
592,20.68578900947878,85.75,0.0,11,0,31.161,31.01,1558.026,1550.5,-0.49,1.186,0.054,4.054,343,0,0,57,85.8,0.0,0.0,14.2,12.168,0.0,0.0,1516.2
593,14.780824124778631,85.75,0.0,7,0,31.28,31.01,1564.021,1550.5,-0.87,1.203,0.08,5.275,343,0,0,57,85.8,0.0,0.0,14.2,18.599,0.0,0.0,1516.2
594,16.11464809826312,85.75,0.0,10,0,31.248,31.01,1562.422,1550.5,-0.77,1.196,0.069,3.257,343,0,0,57,85.8,0.0,0.0,14.2,16.871,0.0,0.0,1516.2
595,15.755634661649777,85.75,0.0,9,0,31.295,31.01,1564.749,1550.5,-0.92,1.235,0.075,3.751,343,0,0,57,85.8,0.0,0.0,14.2,17.361,0.0,0.0,1516.2
596,15.785798926472415,85.75,0.0,8,0,31.185,31.01,1559.237,1550.5,-0.56,1.123,0.077,3.742,343,0,0,57,85.8,0.0,0.0,14.2,17.463,0.0,0.0,1516.2
597,16.781714280315946,85.75,0.0,6,0,31.026,31.01,1551.295,1550.5,-0.05,0.973,0.069,4.829,343,0,0,57,85.8,0.0,0.0,14.2,16.73,0.0,0.0,1516.2
598,15.733993490185904,85.75,0.0,13,0,31.449,31.01,1572.436,1550.5,-1.41,1.395,0.069,6.116,343,0,0,57,85.8,0.0,0.0,14.2,16.857,0.0,0.0,1516.2
599,16.922378731703915,85.75,0.0,5,0,30.964,31.01,1548.186,1550.5,0.15,0.912,0.074,3.146,343,0,0,57,85.8,0.0,0.0,14.2,16.72,0.0,0.0,1516.2
600,16.576128379989427,85.75,0.0,7,0,31.083,31.01,1554.136,1550.5,-0.23,1.03,0.071,3.156,343,0,0,57,85.8,0.0,0.0,14.2,16.804,0.0,0.0,1516.2
601,15.322969318253412,85.75,0.0,9,0,31.245,31.01,1562.271,1550.5,-0.76,1.182,0.082,3.51,343,0,0,57,85.8,0.0,0.0,14.2,17.794,0.0,0.0,1516.2
602,16.22145981072237,85.75,0.0,8,0,31.193,31.01,1559.649,1550.5,-0.59,1.138,0.067,3.542,343,0,0,57,85.8,0.0,0.0,14.2,17.027,0.0,0.0,1516.2
603,16.352090920287196,85.75,0.0,7,0,31.148,31.01,1557.417,1550.5,-0.45,1.093,0.073,5.117,343,0,0,57,85.8,0.0,0.0,14.2,17.028,0.0,0.0,1516.2
604,15.434647264384049,85.75,0.0,13,0,31.448,31.01,1572.405,1550.5,-1.41,1.392,0.073,6.127,343,0,0,57,85.8,0.0,0.0,14.2,17.156,0.0,0.0,1516.2
605,16.118574990795157,85.75,0.0,10,0,31.266,31.01,1563.292,1550.5,-0.83,1.213,0.071,4.855,343,0,0,57,85.8,0.0,0.0,14.2,16.867,0.0,0.0,1516.2
606,15.900475054552683,85.75,0.0,11,0,31.344,31.01,1567.221,1550.5,-1.08,1.29,0.069,6.273,343,0,0,57,85.8,0.0,0.0,14.2,16.953,0.0,0.0,1516.2
607,16.862289275167626,85.75,0.0,3,0,30.857,31.01,1542.828,1550.5,0.49,0.8,0.075,3.274,343,0,0,57,85.8,0.0,0.0,14.2,17.043,0.0,0.0,1516.2
608,15.821804177502333,85.75,0.0,10,0,31.27,31.01,1563.493,1550.5,-0.84,1.213,0.069,4.867,343,0,0,57,85.8,0.0,0.0,14.2,17.164,0.0,0.0,1516.2
609,15.857700099839992,85.75,0.0,10,0,31.277,31.01,1563.87,1550.5,-0.86,1.221,0.079,3.277,343,0,0,57,85.8,0.0,0.0,14.2,17.128,0.0,0.0,1516.2
610,16.013555753843608,85.75,0.0,8,0,31.155,31.01,1557.729,1550.5,-0.47,1.096,0.075,3.229,343,0,0,57,85.8,0.0,0.0,14.2,17.235,0.0,0.0,1516.2
611,15.590170814578325,85.75,0.0,11,0,31.318,31.01,1565.886,1550.5,-0.99,1.259,0.078,5.9,343,0,0,57,85.8,0.0,0.0,14.2,17.264,0.0,0.0,1516.2
612,16.104660034800784,85.75,0.0,11,0,31.295,31.01,1564.755,1550.5,-0.92,1.243,0.069,5.891,343,0,0,57,85.8,0.0,0.0,14.2,16.749,0.0,0.0,1516.2
613,16.433496742493222,85.75,0.0,8,0,31.149,31.01,1557.449,1550.5,-0.45,1.096,0.071,3.263,343,0,0,57,85.8,0.0,0.0,14.2,16.815,0.0,0.0,1516.2
614,15.91463765519356,85.75,0.0,12,0,31.354,31.01,1567.684,1550.5,-1.11,1.302,0.067,5.867,343,0,0,57,85.8,0.0,0.0,14.2,16.808,0.0,0.0,1516.2
615,19.956587414651707,85.75,0.0,5,0,30.837,31.01,1541.852,1550.5,0.56,0.835,0.063,2.471,343,0,0,57,85.8,0.0,0.0,14.2,13.686,0.0,0.0,1516.2
616,21.350884382149626,85.75,0.0,9,0,30.98,31.01,1549.007,1550.5,0.1,1.01,0.051,2.466,343,0,0,57,85.8,0.0,0.0,14.2,11.766,0.0,0.0,1516.2
617,21.967935544251063,85.75,0.0,5,0,30.79,31.01,1539.495,1550.5,0.71,0.819,0.053,2.432,343,0,0,57,85.8,0.0,0.0,14.2,11.675,0.0,0.0,1516.2
618,21.51769377190952,85.75,0.0,5,0,30.819,31.01,1540.926,1550.5,0.62,0.843,0.059,2.56,343,0,0,57,85.8,0.0,0.0,14.2,12.125,0.0,0.0,1516.2
619,20.97855661984296,85.75,0.0,9,0,31.008,31.01,1550.394,1550.5,0.01,1.034,0.058,2.577,343,0,0,57,85.8,0.0,0.0,14.2,12.138,0.0,0.0,1516.2
620,21.498029121377776,85.75,0.0,6,0,30.854,31.01,1542.701,1550.5,0.5,0.88,0.055,2.604,343,0,0,57,85.8,0.0,0.0,14.2,12.013,0.0,0.0,1516.2
621,16.079332993564208,85.75,0.0,7,0,31.09,31.01,1554.523,1550.5,-0.26,1.031,0.079,4.804,343,0,0,57,85.8,0.0,0.0,14.2,17.3,0.0,0.0,1516.2
622,16.010623492069964,85.75,0.0,9,0,31.207,31.01,1560.362,1550.5,-0.64,1.151,0.074,3.224,343,0,0,57,85.8,0.0,0.0,14.2,17.106,0.0,0.0,1516.2
623,16.175941943756985,85.75,0.0,8,0,31.149,31.01,1557.44,1550.5,-0.45,1.093,0.076,3.272,343,0,0,57,85.8,0.0,0.0,14.2,17.072,0.0,0.0,1516.2
624,16.73533531831884,85.75,0.0,6,0,31.005,31.01,1550.229,1550.5,0.02,0.951,0.073,4.542,343,0,0,57,85.8,0.0,0.0,14.2,16.776,0.0,0.0,1516.2
625,16.593920104520407,85.75,0.0,7,0,31.063,31.01,1553.145,1550.5,-0.17,1.011,0.071,3.046,343,0,0,57,85.8,0.0,0.0,14.2,16.786,0.0,0.0,1516.2
626,17.333376440442546,85.75,0.0,2,0,30.773,31.01,1538.671,1550.5,0.76,0.72,0.07,1.714,343,0,0,57,85.8,0.0,0.0,14.2,16.704,0.0,0.0,1516.2
627,16.95966568617017,85.75,0.0,5,0,30.948,31.01,1547.393,1550.5,0.2,0.896,0.066,3.008,343,0,0,57,85.8,0.0,0.0,14.2,16.683,0.0,0.0,1516.2
628,16.498632628454576,85.75,0.0,8,0,31.119,31.01,1555.97,1550.5,-0.35,1.067,0.07,3.012,343,0,0,57,85.8,0.0,0.0,14.2,16.75,0.0,0.0,1516.2
629,16.165783193681552,85.75,0.0,10,0,31.239,31.01,1561.938,1550.5,-0.74,1.186,0.07,4.579,343,0,0,57,85.8,0.0,0.0,14.2,16.82,0.0,0.0,1516.2
630,16.384239419016478,85.75,0.0,9,0,31.188,31.01,1559.394,1550.5,-0.57,1.136,0.074,3.012,343,0,0,57,85.8,0.0,0.0,14.2,16.733,0.0,0.0,1516.2
631,16.194116114371468,85.75,0.0,7,0,31.074,31.01,1553.68,1550.5,-0.21,1.015,0.074,3.042,343,0,0,57,85.8,0.0,0.0,14.2,17.186,0.0,0.0,1516.2
632,17.141461897202625,85.75,0.0,4,0,30.889,31.01,1544.446,1550.5,0.39,0.837,0.072,3.017,343,0,0,57,85.8,0.0,0.0,14.2,16.633,0.0,0.0,1516.2
633,16.802140308956886,85.75,0.0,6,0,31.011,31.01,1550.533,1550.5,-0.0,0.958,0.07,4.663,343,0,0,57,85.8,0.0,0.0,14.2,16.709,0.0,0.0,1516.2
634,16.352019419375146,85.75,0.0,6,0,31.049,31.01,1552.457,1550.5,-0.13,0.993,0.078,3.336,343,0,0,57,85.8,0.0,0.0,14.2,17.159,0.0,0.0,1516.2
635,16.658181915141654,85.75,0.0,7,0,31.069,31.01,1553.454,1550.5,-0.19,1.017,0.069,4.619,343,0,0,57,85.8,0.0,0.0,14.2,16.722,0.0,0.0,1516.2
636,16.685890384198437,85.75,0.0,6,0,31.011,31.01,1550.551,1550.5,-0.0,0.957,0.069,4.651,343,0,0,57,85.8,0.0,0.0,14.2,16.825,0.0,0.0,1516.2
637,16.113334787454313,85.75,0.0,4,0,30.949,31.01,1547.438,1550.5,0.2,0.883,0.079,3.47,343,0,0,57,85.8,0.0,0.0,14.2,17.661,0.0,0.0,1516.2
638,16.434615522686663,85.75,0.0,6,0,31.013,31.01,1550.661,1550.5,-0.01,0.956,0.077,3.041,343,0,0,57,85.8,0.0,0.0,14.2,17.077,0.0,0.0,1516.2
639,16.50487585089062,85.75,0.0,4,0,30.948,31.01,1547.389,1550.5,0.2,0.888,0.07,3.6,343,0,0,57,85.8,0.0,0.0,14.2,17.269,0.0,0.0,1516.2
640,16.85102133430459,85.75,0.0,3,0,30.85,31.01,1542.506,1550.5,0.52,0.793,0.077,3.181,343,0,0,57,85.8,0.0,0.0,14.2,17.055,0.0,0.0,1516.2
641,16.400485016953212,85.75,0.0,7,0,31.081,31.01,1554.058,1550.5,-0.23,1.025,0.073,3.132,343,0,0,57,85.8,0.0,0.0,14.2,16.979,0.0,0.0,1516.2
642,22.337149567542976,85.75,0.0,2,0,30.658,31.01,1532.885,1550.5,1.14,0.689,0.056,1.43,343,0,0,57,85.8,0.0,0.0,14.2,11.7,0.0,0.0,1516.2
643,20.183791022014816,85.75,0.0,7,0,31.001,31.01,1550.026,1550.5,0.03,1.012,0.064,3.148,343,0,0,57,85.8,0.0,0.0,14.2,13.196,0.0,0.0,1516.2
644,16.990440985913246,85.75,0.0,4,0,30.892,31.01,1544.607,1550.5,0.38,0.839,0.072,3.019,343,0,0,57,85.8,0.0,0.0,14.2,16.784,0.0,0.0,1516.2
645,16.03790489902431,85.75,0.0,11,0,31.295,31.01,1564.743,1550.5,-0.92,1.242,0.069,3.018,343,0,0,57,85.8,0.0,0.0,14.2,16.816,0.0,0.0,1516.2
646,15.09208325438404,85.75,0.0,10,0,31.349,31.01,1567.464,1550.5,-1.09,1.283,0.082,3.649,343,0,0,57,85.8,0.0,0.0,14.2,17.893,0.0,0.0,1516.2
647,22.039287899182035,85.75,0.0,4,0,30.751,31.01,1537.527,1550.5,0.84,0.779,0.054,2.481,343,0,0,57,85.8,0.0,0.0,14.2,11.735,0.0,0.0,1516.2
648,16.20422309639135,85.75,0.0,10,0,31.268,31.01,1563.389,1550.5,-0.83,1.214,0.067,4.872,343,0,0,57,85.8,0.0,0.0,14.2,16.781,0.0,0.0,1516.2
649,16.774348217242668,85.75,0.0,6,0,31.007,31.01,1550.331,1550.5,0.01,0.954,0.068,3.029,343,0,0,57,85.8,0.0,0.0,14.2,16.737,0.0,0.0,1516.2
650,16.167971095734288,85.75,0.0,7,0,31.096,31.01,1554.798,1550.5,-0.28,1.037,0.075,3.259,343,0,0,57,85.8,0.0,0.0,14.2,17.212,0.0,0.0,1516.2
651,16.78338692095489,85.75,0.0,4,0,30.911,31.01,1545.527,1550.5,0.32,0.854,0.074,3.156,343,0,0,57,85.8,0.0,0.0,14.2,16.991,0.0,0.0,1516.2
652,16.627645084832807,85.75,0.0,7,0,31.072,31.01,1553.593,1550.5,-0.2,1.02,0.074,3.059,343,0,0,57,85.8,0.0,0.0,14.2,16.752,0.0,0.0,1516.2
653,16.942701776440785,85.75,0.0,5,0,30.962,31.01,1548.08,1550.5,0.16,0.91,0.072,3.15,343,0,0,57,85.8,0.0,0.0,14.2,16.7,0.0,0.0,1516.2
654,16.02411161863939,85.75,0.0,9,0,31.216,31.01,1560.807,1550.5,-0.66,1.16,0.076,4.997,343,0,0,57,85.8,0.0,0.0,14.2,17.093,0.0,0.0,1516.2
655,17.400704470569647,85.75,0.0,2,0,30.774,31.01,1538.686,1550.5,0.76,0.721,0.071,1.738,343,0,0,57,85.8,0.0,0.0,14.2,16.636,0.0,0.0,1516.2
656,20.102298223011466,85.75,0.0,6,0,30.861,31.01,1543.026,1550.5,0.48,0.863,0.062,2.328,343,0,0,57,85.8,0.0,0.0,14.2,13.409,0.0,0.0,1516.2
657,21.571577265805836,85.75,0.0,6,0,30.917,31.01,1545.847,1550.5,0.3,0.944,0.051,3.611,343,0,0,57,85.8,0.0,0.0,14.2,11.94,0.0,0.0,1516.2
658,20.269052163081255,85.75,0.0,7,0,31.091,31.01,1554.572,1550.5,-0.26,1.102,0.06,3.635,343,0,0,57,85.8,0.0,0.0,14.2,13.111,0.0,0.0,1516.2
659,21.858515546046835,85.75,0.0,1,0,30.616,31.01,1530.796,1550.5,1.27,0.635,0.056,0.116,343,0,0,57,85.8,0.0,0.0,14.2,12.31,0.0,0.0,1516.2
660,22.0446005779538,85.75,0.0,5,0,30.789,31.01,1539.463,1550.5,0.71,0.819,0.05,2.434,343,0,0,57,85.8,0.0,0.0,14.2,11.598,0.0,0.0,1516.2
661,19.775143658205465,85.75,0.0,5,0,30.912,31.01,1545.593,1550.5,0.32,0.924,0.059,3.358,343,0,0,57,85.8,0.0,0.0,14.2,13.868,0.0,0.0,1516.2
662,21.32763170187694,85.75,0.0,5,0,30.808,31.01,1540.415,1550.5,0.65,0.829,0.057,2.473,343,0,0,57,85.8,0.0,0.0,14.2,12.315,0.0,0.0,1516.2
663,22.158591987107997,85.75,0.0,3,0,30.703,31.01,1535.129,1550.5,0.99,0.73,0.051,2.41,343,0,0,57,85.8,0.0,0.0,14.2,11.747,0.0,0.0,1516.2
664,22.763439993211033,85.75,0.0,0,0,30.555,31.01,1527.737,1550.5,1.47,0.584,0.052,0.068,343,0,0,57,85.8,0.0,0.0,14.2,11.537,0.0,0.0,1516.2
665,22.04625252592244,85.75,0.0,5,0,30.789,31.01,1539.465,1550.5,0.71,0.819,0.051,2.409,343,0,0,57,85.8,0.0,0.0,14.2,11.596,0.0,0.0,1516.2
666,21.859724577677966,85.75,0.0,5,0,30.803,31.01,1540.129,1550.5,0.67,0.831,0.05,2.558,343,0,0,57,85.8,0.0,0.0,14.2,11.783,0.0,0.0,1516.2
667,21.56140882415486,85.75,0.0,8,0,30.93,31.01,1546.477,1550.5,0.26,0.96,0.052,2.469,343,0,0,57,85.8,0.0,0.0,14.2,11.687,0.0,0.0,1516.2
668,21.661512023734872,85.75,0.0,7,0,30.888,31.01,1544.386,1550.5,0.39,0.917,0.051,2.53,343,0,0,57,85.8,0.0,0.0,14.2,11.718,0.0,0.0,1516.2
669,20.93616668000968,85.75,0.0,12,0,31.108,31.01,1555.399,1550.5,-0.32,1.137,0.056,4.671,343,0,0,57,85.8,0.0,0.0,14.2,11.786,0.0,0.0,1516.2
670,21.417393524998552,85.75,0.0,8,0,30.937,31.01,1546.873,1550.5,0.23,0.966,0.053,2.508,343,0,0,57,85.8,0.0,0.0,14.2,11.831,0.0,0.0,1516.2
671,21.158222924944802,85.75,0.0,4,0,30.766,31.01,1538.29,1550.5,0.79,0.782,0.059,2.473,343,0,0,57,85.8,0.0,0.0,14.2,12.616,0.0,0.0,1516.2
672,22.479667576485692,85.75,0.0,2,0,30.649,31.01,1532.474,1550.5,1.16,0.679,0.051,0.1,343,0,0,57,85.8,0.0,0.0,14.2,11.557,0.0,0.0,1516.2
673,21.844600328424285,85.75,0.0,6,0,30.838,31.01,1541.921,1550.5,0.55,0.868,0.053,2.42,343,0,0,57,85.8,0.0,0.0,14.2,11.667,0.0,0.0,1516.2
674,21.40077734063608,85.75,0.0,9,0,30.978,31.01,1548.906,1550.5,0.1,1.008,0.049,3.714,343,0,0,57,85.8,0.0,0.0,14.2,11.716,0.0,0.0,1516.2
675,22.2883513932949,85.75,0.0,2,0,30.657,31.01,1532.853,1550.5,1.14,0.686,0.054,1.425,343,0,0,57,85.8,0.0,0.0,14.2,11.749,0.0,0.0,1516.2
676,20.964951495875095,85.75,0.0,9,0,31.059,31.01,1552.963,1550.5,-0.16,1.09,0.067,4.318,343,0,0,57,85.8,0.0,0.0,14.2,12.152,0.0,0.0,1516.2
677,21.6586038159708,85.75,0.0,4,0,30.804,31.01,1540.182,1550.5,0.67,0.831,0.059,3.662,343,0,0,57,85.8,0.0,0.0,14.2,12.116,0.0,0.0,1516.2
678,16.63518547969737,85.75,0.0,5,0,30.965,31.01,1548.242,1550.5,0.15,0.909,0.07,3.171,343,0,0,57,85.8,0.0,0.0,14.2,17.008,0.0,0.0,1516.2
679,16.052988664696674,85.75,0.0,8,0,31.134,31.01,1556.683,1550.5,-0.4,1.074,0.075,3.019,343,0,0,57,85.8,0.0,0.0,14.2,17.195,0.0,0.0,1516.2
680,16.18246756831878,85.75,0.0,9,0,31.195,31.01,1559.769,1550.5,-0.6,1.141,0.07,3.11,343,0,0,57,85.8,0.0,0.0,14.2,16.934,0.0,0.0,1516.2
681,16.260554469352186,85.75,0.0,5,0,30.981,31.01,1549.072,1550.5,0.09,0.922,0.078,3.247,343,0,0,57,85.8,0.0,0.0,14.2,17.382,0.0,0.0,1516.2
682,16.40665202396297,85.75,0.0,6,0,31.03,31.01,1551.484,1550.5,-0.06,0.974,0.079,3.277,343,0,0,57,85.8,0.0,0.0,14.2,17.105,0.0,0.0,1516.2
683,22.02205687449672,85.75,0.0,4,0,30.737,31.01,1536.851,1550.5,0.88,0.767,0.056,2.312,343,0,0,57,85.8,0.0,0.0,14.2,11.752,0.0,0.0,1516.2
684,22.192948309461965,85.75,0.0,2,0,30.657,31.01,1532.867,1550.5,1.14,0.687,0.059,1.428,343,0,0,57,85.8,0.0,0.0,14.2,11.844,0.0,0.0,1516.2
685,16.287961219151775,85.75,0.0,6,0,31.034,31.01,1551.68,1550.5,-0.08,0.978,0.079,3.238,343,0,0,57,85.8,0.0,0.0,14.2,17.223,0.0,0.0,1516.2
686,16.81873081638836,85.75,0.0,4,0,30.91,31.01,1545.521,1550.5,0.32,0.854,0.071,3.195,343,0,0,57,85.8,0.0,0.0,14.2,16.955,0.0,0.0,1516.2
687,16.468929062563006,85.75,0.0,7,0,31.092,31.01,1554.608,1550.5,-0.26,1.038,0.07,3.183,343,0,0,57,85.8,0.0,0.0,14.2,16.911,0.0,0.0,1516.2
688,15.768078084167364,85.75,0.0,6,0,31.043,31.01,1552.152,1550.5,-0.11,0.979,0.081,3.155,343,0,0,57,85.8,0.0,0.0,14.2,17.743,0.0,0.0,1516.2
689,16.85330140864783,85.75,0.0,6,0,31.009,31.01,1550.47,1550.5,0.0,0.957,0.067,4.602,343,0,0,57,85.8,0.0,0.0,14.2,16.658,0.0,0.0,1516.2
690,16.42056751133197,85.75,0.0,8,0,31.134,31.01,1556.693,1550.5,-0.4,1.08,0.067,3.201,343,0,0,57,85.8,0.0,0.0,14.2,16.828,0.0,0.0,1516.2
691,20.79517542140321,85.75,0.0,9,0,30.981,31.01,1549.026,1550.5,0.1,1.002,0.056,3.563,343,0,0,57,85.8,0.0,0.0,14.2,12.322,0.0,0.0,1516.2
692,21.58530165742406,85.75,0.0,8,0,30.918,31.01,1545.912,1550.5,0.3,0.949,0.052,2.412,343,0,0,57,85.8,0.0,0.0,14.2,11.663,0.0,0.0,1516.2
693,22.315806710188134,85.75,0.0,4,0,30.73,31.01,1536.506,1550.5,0.9,0.762,0.053,2.288,343,0,0,57,85.8,0.0,0.0,14.2,11.458,0.0,0.0,1516.2
694,21.395935285507864,85.75,0.0,10,0,31.01,31.01,1550.509,1550.5,-0.0,1.042,0.048,3.617,343,0,0,57,85.8,0.0,0.0,14.2,11.589,0.0,0.0,1516.2
